,Year,Month,Day,Ice_Extent
3463,1992,10,25,9.828
3464,1992,10,26,9.794
3465,1992,10,27,9.787
3466,1992,10,28,9.901
3467,1992,10,29,10.019
3468,1992,10,30,10.158
3469,1992,10,31,10.212
3470,1992,11,1,10.376
3471,1992,11,2,10.398
3472,1992,11,3,10.368
3473,1992,11,4,10.431
3474,1992,11,5,10.424
3475,1992,11,6,10.564
3476,1992,11,7,10.653
3477,1992,11,8,10.723
3478,1992,11,9,10.669
3479,1992,11,10,10.756
3480,1992,11,11,10.844
3481,1992,11,12,10.971
3482,1992,11,13,11.051
3483,1992,11,14,11.016
3484,1992,11,15,11.138
3485,1992,11,16,11.361
3486,1992,11,17,11.576
3487,1992,11,18,11.653
3488,1992,11,19,11.81
3489,1992,11,20,11.907
3490,1992,11,21,11.986
3491,1992,11,22,11.98
3492,1992,11,23,12.103
3493,1992,11,24,12.253
3494,1992,11,25,12.273
3495,1992,11,26,12.288
3496,1992,11,27,12.348
3497,1992,11,28,12.424
3498,1992,11,29,12.511
3499,1992,11,30,12.505
3500,1992,12,1,12.715
3501,1992,12,2,12.811
3502,1992,12,3,12.855
3503,1992,12,4,12.998
3504,1992,12,5,13.013
3505,1992,12,6,13.134
3506,1992,12,7,13.189
3507,1992,12,8,13.14
3508,1992,12,9,13.116
3509,1992,12,10,13.212
3510,1992,12,11,13.355
3511,1992,12,12,13.239
3512,1992,12,13,13.298
3513,1992,12,14,13.324
3514,1992,12,15,13.417
3515,1992,12,16,13.479
3516,1992,12,17,13.429
3517,1992,12,18,13.468
3518,1992,12,19,13.57
3519,1992,12,20,13.612
3520,1992,12,21,13.619
3521,1992,12,22,13.672
3522,1992,12,23,13.67
3523,1992,12,24,13.67
3524,1992,12,25,13.666
3525,1992,12,26,13.733
3526,1992,12,27,13.736
3527,1992,12,28,13.792
3528,1992,12,29,13.837
3529,1992,12,30,13.915
3530,1992,12,31,13.945
3531,1993,1,1,14.035
3532,1993,1,2,14.141
3533,1993,1,3,14.25
3534,1993,1,4,14.255
3535,1993,1,5,14.266
3536,1993,1,6,14.22
3537,1993,1,7,14.348
3538,1993,1,8,14.434
3539,1993,1,9,14.493
3540,1993,1,10,14.507
3541,1993,1,11,14.523
3542,1993,1,12,14.593
3543,1993,1,13,14.623
3544,1993,1,14,14.765
3545,1993,1,15,14.899
3546,1993,1,16,14.985
3547,1993,1,17,15.109
3548,1993,1,18,15.138
3549,1993,1,19,15.154
3550,1993,1,20,15.206
3551,1993,1,21,15.175
3552,1993,1,22,15.324
3553,1993,1,23,15.31
3554,1993,1,24,15.394
3555,1993,1,25,15.447
3556,1993,1,26,15.515
3557,1993,1,27,15.551
3558,1993,1,28,15.601
3559,1993,1,29,15.548
3560,1993,1,30,15.507
3561,1993,1,31,15.462
3562,1993,2,1,15.449
3563,1993,2,2,15.475
3564,1993,2,3,15.555
3565,1993,2,4,15.51
3566,1993,2,5,15.52
3567,1993,2,6,15.525
3568,1993,2,7,15.65
3569,1993,2,8,15.707
3570,1993,2,9,15.778
3571,1993,2,10,15.933
3572,1993,2,11,15.796
3573,1993,2,12,15.726
3574,1993,2,13,15.744
3575,1993,2,14,15.634
3576,1993,2,15,15.652
3577,1993,2,16,15.637
3578,1993,2,17,15.763
3579,1993,2,18,15.82
3580,1993,2,19,15.798
3581,1993,2,20,15.819
3582,1993,2,21,15.799
3583,1993,2,22,15.885
3584,1993,2,23,15.874
3585,1993,2,24,15.749
3586,1993,2,25,15.553
3587,1993,2,26,15.525
3588,1993,2,27,15.611
3589,1993,2,28,15.711
3590,1993,3,1,15.754
3591,1993,3,2,15.825
3592,1993,3,3,15.839
3593,1993,3,4,15.764
3594,1993,3,5,15.882
3595,1993,3,6,15.888
3596,1993,3,7,15.878
3597,1993,3,8,15.914
3598,1993,3,9,15.929
3599,1993,3,10,15.906
3600,1993,3,11,15.985
3601,1993,3,12,15.965
3602,1993,3,13,16.048
3603,1993,3,14,16.031
3604,1993,3,15,15.865
3605,1993,3,16,15.835
3606,1993,3,17,15.86
3607,1993,3,18,15.784
3608,1993,3,19,15.635
3609,1993,3,20,15.656
3610,1993,3,21,15.734
3611,1993,3,22,15.732
3612,1993,3,23,15.776
3613,1993,3,24,15.775
3614,1993,3,25,15.719
3615,1993,3,26,15.754
3616,1993,3,27,15.699
3617,1993,3,28,15.67
3618,1993,3,29,15.74
3619,1993,3,30,15.736
3620,1993,3,31,15.63
3621,1993,4,1,15.598
3622,1993,4,2,15.527
3623,1993,4,3,15.466
3624,1993,4,4,15.398
3625,1993,4,5,15.38
3626,1993,4,6,15.381
3627,1993,4,7,15.396
3628,1993,4,8,15.348
3629,1993,4,9,15.257
3630,1993,4,10,15.286
3631,1993,4,11,15.319
3632,1993,4,12,15.296
3633,1993,4,13,15.273
3634,1993,4,14,15.248
3635,1993,4,15,15.19
3636,1993,4,16,15.182
3637,1993,4,17,15.168
3638,1993,4,18,15.079
3639,1993,4,19,15.015
3640,1993,4,20,14.957
3641,1993,4,21,15.032
3642,1993,4,22,14.88
3643,1993,4,23,14.802
3644,1993,4,24,14.837
3645,1993,4,25,14.758
3646,1993,4,26,14.717
3647,1993,4,27,14.509
3648,1993,4,28,14.391
3649,1993,4,29,14.341
3650,1993,4,30,14.285
3651,1993,5,1,14.172
3652,1993,5,2,14.134
3653,1993,5,3,14.028
3654,1993,5,4,14.036
3655,1993,5,5,13.955
3656,1993,5,6,13.902
3657,1993,5,7,13.862
3658,1993,5,8,13.872
3659,1993,5,9,13.797
3660,1993,5,10,13.674
3661,1993,5,11,13.657
3662,1993,5,12,13.604
3663,1993,5,13,13.599
3664,1993,5,14,13.571
3665,1993,5,15,13.469
3666,1993,5,16,13.37
3667,1993,5,17,13.307
3668,1993,5,18,13.21
3669,1993,5,19,13.188
3670,1993,5,20,13.061
3671,1993,5,21,13.044
3672,1993,5,22,12.957
3673,1993,5,23,12.929
3674,1993,5,24,12.887
3675,1993,5,25,12.9
3676,1993,5,26,12.812
3677,1993,5,27,12.75
3678,1993,5,28,12.758
3679,1993,5,29,12.681
3680,1993,5,30,12.665
3681,1993,5,31,12.564
3682,1993,6,1,12.431
3683,1993,6,2,12.429
3684,1993,6,3,12.363
3685,1993,6,4,12.375
3686,1993,6,5,12.342
3687,1993,6,6,12.297
3688,1993,6,7,12.278
3689,1993,6,8,12.254
3690,1993,6,9,12.248
3691,1993,6,10,12.145
3692,1993,6,11,12.095
3693,1993,6,12,12.097
3694,1993,6,13,12.024
3695,1993,6,14,11.984
3696,1993,6,15,11.907
3697,1993,6,16,11.821
3698,1993,6,17,11.842
3699,1993,6,18,11.826
3700,1993,6,19,11.709
3701,1993,6,20,11.668
3702,1993,6,21,11.637
3703,1993,6,22,11.58
3704,1993,6,23,11.575
3705,1993,6,24,11.514
3706,1993,6,25,11.45
3707,1993,6,26,11.346
3708,1993,6,27,11.318
3709,1993,6,28,11.304
3710,1993,6,29,11.199
3711,1993,6,30,11.069
3712,1993,7,1,10.845
3713,1993,7,2,10.809
3714,1993,7,3,10.751
3715,1993,7,4,10.67
3716,1993,7,5,10.571
3717,1993,7,6,10.416
3718,1993,7,7,10.176
3719,1993,7,8,10.098
3720,1993,7,9,10.003
3721,1993,7,10,9.909
3722,1993,7,11,9.735
3723,1993,7,12,9.619
3724,1993,7,13,9.583
3725,1993,7,14,9.488
3726,1993,7,15,9.449
3727,1993,7,16,9.326
3728,1993,7,17,9.293
3729,1993,7,18,9.172
3730,1993,7,19,9.062
3731,1993,7,20,9.047
3732,1993,7,21,9.068
3733,1993,7,22,8.944
3734,1993,7,23,8.849
3735,1993,7,24,8.827
3736,1993,7,25,8.76
3737,1993,7,26,8.679
3738,1993,7,27,8.594
3739,1993,7,28,8.5
3740,1993,7,29,8.498
3741,1993,7,30,8.518
3742,1993,7,31,8.508
3743,1993,8,1,8.306
3744,1993,8,2,8.204
3745,1993,8,3,8.134
3746,1993,8,4,8.128
3747,1993,8,5,8.119
3748,1993,8,6,8.07
3749,1993,8,7,7.96
3750,1993,8,8,7.912
3751,1993,8,9,7.852
3752,1993,8,10,7.757
3753,1993,8,11,7.633
3754,1993,8,12,7.56
3755,1993,8,13,7.443
3756,1993,8,14,7.41
3757,1993,8,15,7.326
3758,1993,8,16,7.247
3759,1993,8,17,7.208
3760,1993,8,18,7.194
3761,1993,8,19,7.12
3762,1993,8,20,7.079
3763,1993,8,21,7.009
3764,1993,8,22,6.934
3765,1993,8,23,6.856
3766,1993,8,24,6.814
3767,1993,8,25,6.853
3768,1993,8,26,6.714
3769,1993,8,27,6.633
3770,1993,8,28,6.528
3771,1993,8,29,6.469
3772,1993,8,30,6.464
3773,1993,8,31,6.449
3774,1993,9,1,6.348
3775,1993,9,2,6.321
3776,1993,9,3,6.304
3777,1993,9,4,6.265
3778,1993,9,5,6.205
3779,1993,9,6,6.163
3780,1993,9,7,6.162
3781,1993,9,8,6.175
3782,1993,9,9,6.218
3783,1993,9,10,6.206
3784,1993,9,11,6.22
3785,1993,9,12,6.201
3786,1993,9,13,6.161
3787,1993,9,14,6.189
3788,1993,9,15,6.189
3789,1993,9,16,6.212
3790,1993,9,17,6.295
3791,1993,9,18,6.352
3792,1993,9,19,6.365
3793,1993,9,20,6.391
3794,1993,9,21,6.341
3795,1993,9,22,6.401
3796,1993,9,23,6.457
3797,1993,9,24,6.52
3798,1993,9,25,6.64
3799,1993,9,26,6.778
3800,1993,9,27,6.9
3801,1993,9,28,6.91
3802,1993,9,29,6.99
3803,1993,9,30,7.021
3804,1993,10,1,7.251
3805,1993,10,2,7.312
3806,1993,10,3,7.292
3807,1993,10,4,7.401
3808,1993,10,5,7.65
3809,1993,10,6,7.862
3810,1993,10,7,8.057
3811,1993,10,8,8.188
3812,1993,10,9,8.336
3813,1993,10,10,8.376
3814,1993,10,11,8.535
3815,1993,10,12,8.713
3816,1993,10,13,8.883
3817,1993,10,14,8.935
3818,1993,10,15,8.908
3819,1993,10,16,8.873
3820,1993,10,17,8.886
3821,1993,10,18,8.939
3822,1993,10,19,8.999
3823,1993,10,20,9.046
3824,1993,10,21,9.147
3825,1993,10,22,9.233
3826,1993,10,23,9.358
3827,1993,10,24,9.522
3828,1993,10,25,9.596
3829,1993,10,26,9.62
3830,1993,10,27,9.684
3831,1993,10,28,9.776
3832,1993,10,29,9.849
3833,1993,10,30,9.985
3834,1993,10,31,10.158
3835,1993,11,1,10.29
3836,1993,11,2,10.424
3837,1993,11,3,10.553
3838,1993,11,4,10.639
3839,1993,11,5,10.7
3840,1993,11,6,10.794
3841,1993,11,7,10.874
3842,1993,11,8,10.988
3843,1993,11,9,11.031
3844,1993,11,10,11.032
3845,1993,11,11,11.082
3846,1993,11,12,11.14
3847,1993,11,13,11.286
3848,1993,11,14,11.326
3849,1993,11,15,11.422
3850,1993,11,16,11.361
3851,1993,11,17,11.413
3852,1993,11,18,11.435
3853,1993,11,19,11.511
3854,1993,11,20,11.61
3855,1993,11,21,11.55
3856,1993,11,22,11.594
3857,1993,11,23,11.653
3858,1993,11,24,11.746
3859,1993,11,25,11.889
3860,1993,11,26,11.917
3861,1993,11,27,11.994
3862,1993,11,28,12.04
3863,1993,11,29,12.108
3864,1993,11,30,12.16
3865,1993,12,1,12.288
3866,1993,12,2,12.345
3867,1993,12,3,12.431
3868,1993,12,4,12.475
3869,1993,12,5,12.633
3870,1993,12,6,12.69
3871,1993,12,7,12.772
3872,1993,12,8,12.97
3873,1993,12,9,13.033
3874,1993,12,10,13.147
3875,1993,12,11,13.225
3876,1993,12,12,13.246
3877,1993,12,13,13.188
3878,1993,12,14,13.281
3879,1993,12,15,13.354
3880,1993,12,16,13.414
3881,1993,12,17,13.453
3882,1993,12,18,13.59
3883,1993,12,19,13.645
3884,1993,12,20,13.783
3885,1993,12,21,13.678
3886,1993,12,22,13.68
3887,1993,12,23,13.623
3888,1993,12,24,13.631
3889,1993,12,25,13.786
3890,1993,12,26,13.867
3891,1993,12,27,13.903
3892,1993,12,28,13.886
3893,1993,12,29,13.927
3894,1993,12,30,13.977
3895,1993,12,31,13.967
3896,1994,1,1,14.095
3897,1994,1,2,14.11
3898,1994,1,3,14.042
3899,1994,1,4,14.168
3900,1994,1,5,14.231
3901,1994,1,6,14.295
3902,1994,1,7,14.381
3903,1994,1,8,14.322
3904,1994,1,9,14.397
3905,1994,1,10,14.476
3906,1994,1,11,14.515
3907,1994,1,12,14.58
3908,1994,1,13,14.595
3909,1994,1,14,14.617
3910,1994,1,15,14.685
3911,1994,1,16,14.757
3912,1994,1,17,14.807
3913,1994,1,18,14.895
3914,1994,1,19,14.865
3915,1994,1,20,14.894
3916,1994,1,21,14.948
3917,1994,1,22,14.933
3918,1994,1,23,15.021
3919,1994,1,24,15.054
3920,1994,1,25,15.089
3921,1994,1,26,15.141
3922,1994,1,27,15.255
3923,1994,1,28,15.299
3924,1994,1,29,15.359
3925,1994,1,30,15.4
3926,1994,1,31,15.397
3927,1994,2,1,15.409
3928,1994,2,2,15.42
3929,1994,2,3,15.438
3930,1994,2,4,15.429
3931,1994,2,5,15.479
3932,1994,2,6,15.515
3933,1994,2,7,15.474
3934,1994,2,8,15.521
3935,1994,2,9,15.46
3936,1994,2,10,15.525
3937,1994,2,11,15.539
3938,1994,2,12,15.541
3939,1994,2,13,15.549
3940,1994,2,14,15.579
3941,1994,2,15,15.492
3942,1994,2,16,15.507
3943,1994,2,17,15.549
3944,1994,2,18,15.581
3945,1994,2,19,15.624
3946,1994,2,20,15.701
3947,1994,2,21,15.77
3948,1994,2,22,15.738
3949,1994,2,23,15.686
3950,1994,2,24,15.682
3951,1994,2,25,15.613
3952,1994,2,26,15.592
3953,1994,2,27,15.641
3954,1994,2,28,15.679
3955,1994,3,1,15.675
3956,1994,3,2,15.765
3957,1994,3,3,15.729
3958,1994,3,4,15.735
3959,1994,3,5,15.711
3960,1994,3,6,15.658
3961,1994,3,7,15.634
3962,1994,3,8,15.601
3963,1994,3,9,15.491
3964,1994,3,10,15.502
3965,1994,3,11,15.55
3966,1994,3,12,15.521
3967,1994,3,13,15.559
3968,1994,3,14,15.589
3969,1994,3,15,15.607
3970,1994,3,16,15.562
3971,1994,3,17,15.498
3972,1994,3,18,15.475
3973,1994,3,19,15.45
3974,1994,3,20,15.368
3975,1994,3,21,15.399
3976,1994,3,22,15.399
3977,1994,3,23,15.502
3978,1994,3,24,15.543
3979,1994,3,25,15.494
3980,1994,3,26,15.523
3981,1994,3,27,15.553
3982,1994,3,28,15.555
3983,1994,3,29,15.551
3984,1994,3,30,15.485
3985,1994,3,31,15.478
3986,1994,4,1,15.47
3987,1994,4,2,15.357
3988,1994,4,3,15.307
3989,1994,4,4,15.241
3990,1994,4,5,15.146
3991,1994,4,6,15.142
3992,1994,4,7,15.095
3993,1994,4,8,15.076
3994,1994,4,9,15.088
3995,1994,4,10,15.116
3996,1994,4,11,15.052
3997,1994,4,12,14.997
3998,1994,4,13,15.004
3999,1994,4,14,14.962
4000,1994,4,15,14.89
4001,1994,4,16,14.839
4002,1994,4,17,14.78
4003,1994,4,18,14.792
4004,1994,4,19,14.754
4005,1994,4,20,14.776
4006,1994,4,21,14.773
4007,1994,4,22,14.65
4008,1994,4,23,14.634
4009,1994,4,24,14.632
4010,1994,4,25,14.618
4011,1994,4,26,14.635
4012,1994,4,27,14.578
4013,1994,4,28,14.519
4014,1994,4,29,14.418
4015,1994,4,30,14.3
4016,1994,5,1,14.126
4017,1994,5,2,14.187
4018,1994,5,3,14.147
4019,1994,5,4,14.099
4020,1994,5,5,14.105
4021,1994,5,6,14.123
4022,1994,5,7,14.028
4023,1994,5,8,13.941
4024,1994,5,9,13.91
4025,1994,5,10,13.906
4026,1994,5,11,13.871
4027,1994,5,12,13.842
4028,1994,5,13,13.804
4029,1994,5,14,13.782
4030,1994,5,15,13.707
4031,1994,5,16,13.668
4032,1994,5,17,13.655
4033,1994,5,18,13.61
4034,1994,5,19,13.517
4035,1994,5,20,13.502
4036,1994,5,21,13.461
4037,1994,5,22,13.384
4038,1994,5,23,13.296
4039,1994,5,24,13.188
4040,1994,5,25,13.157
4041,1994,5,26,13.127
4042,1994,5,27,13.11
4043,1994,5,28,13.112
4044,1994,5,29,13.039
4045,1994,5,30,12.985
4046,1994,5,31,12.967
4047,1994,6,1,12.779
4048,1994,6,2,12.696
4049,1994,6,3,12.599
4050,1994,6,4,12.575
4051,1994,6,5,12.543
4052,1994,6,6,12.52
4053,1994,6,7,12.487
4054,1994,6,8,12.383
4055,1994,6,9,12.301
4056,1994,6,10,12.295
4057,1994,6,11,12.304
4058,1994,6,12,12.239
4059,1994,6,13,12.133
4060,1994,6,14,12.137
4061,1994,6,15,12.066
4062,1994,6,16,11.968
4063,1994,6,17,11.911
4064,1994,6,18,11.896
4065,1994,6,19,11.826
4066,1994,6,20,11.777
4067,1994,6,21,11.743
4068,1994,6,22,11.68
4069,1994,6,23,11.704
4070,1994,6,24,11.626
4071,1994,6,25,11.507
4072,1994,6,26,11.442
4073,1994,6,27,11.426
4074,1994,6,28,11.356
4075,1994,6,29,11.341
4076,1994,6,30,11.232
4077,1994,7,1,11.091
4078,1994,7,2,11
4079,1994,7,3,10.94
4080,1994,7,4,10.905
4081,1994,7,5,10.869
4082,1994,7,6,10.844
4083,1994,7,7,10.737
4084,1994,7,8,10.719
4085,1994,7,9,10.578
4086,1994,7,10,10.498
4087,1994,7,11,10.441
4088,1994,7,12,10.402
4089,1994,7,13,10.304
4090,1994,7,14,10.157
4091,1994,7,15,10.013
4092,1994,7,16,9.955
4093,1994,7,17,9.821
4094,1994,7,18,9.761
4095,1994,7,19,9.658
4096,1994,7,20,9.534
4097,1994,7,21,9.379
4098,1994,7,22,9.273
4099,1994,7,23,9.268
4100,1994,7,24,9.218
4101,1994,7,25,9.104
4102,1994,7,26,9.08
4103,1994,7,27,9.007
4104,1994,7,28,8.937
4105,1994,7,29,8.824
4106,1994,7,30,8.734
4107,1994,7,31,8.629
4108,1994,8,1,8.505
4109,1994,8,2,8.377
4110,1994,8,3,8.37
4111,1994,8,4,8.344
4112,1994,8,5,8.229
4113,1994,8,6,8.209
4114,1994,8,7,8.089
4115,1994,8,8,7.956
4116,1994,8,9,7.912
4117,1994,8,10,7.816
4118,1994,8,11,7.724
4119,1994,8,12,7.709
4120,1994,8,13,7.627
4121,1994,8,14,7.545
4122,1994,8,15,7.588
4123,1994,8,16,7.533
4124,1994,8,17,7.428
4125,1994,8,18,7.381
4126,1994,8,19,7.446
4127,1994,8,20,7.367
4128,1994,8,21,7.272
4129,1994,8,22,7.339
4130,1994,8,23,7.334
4131,1994,8,24,7.273
4132,1994,8,25,7.282
4133,1994,8,26,7.197
4134,1994,8,27,7.24
4135,1994,8,28,7.242
4136,1994,8,29,7.258
4137,1994,8,30,7.161
4138,1994,8,31,7.065
4139,1994,9,1,7.072
4140,1994,9,2,7.023
4141,1994,9,3,7.027
4142,1994,9,4,6.946
4143,1994,9,5,6.934
4144,1994,9,6,6.956
4145,1994,9,7,6.995
4146,1994,9,8,6.973
4147,1994,9,9,6.992
4148,1994,9,10,6.938
4149,1994,9,11,6.97
4150,1994,9,12,7.019
4151,1994,9,13,6.945
4152,1994,9,14,6.975
4153,1994,9,15,7.027
4154,1994,9,16,7.145
4155,1994,9,17,7.096
4156,1994,9,18,7.118
4157,1994,9,19,7.139
4158,1994,9,20,7.19
4159,1994,9,21,7.182
4160,1994,9,22,7.185
4161,1994,9,23,7.192
4162,1994,9,24,7.243
4163,1994,9,25,7.303
4164,1994,9,26,7.362
4165,1994,9,27,7.376
4166,1994,9,28,7.427
4167,1994,9,29,7.617
4168,1994,9,30,7.761
4169,1994,10,1,7.894
4170,1994,10,2,7.954
4171,1994,10,3,7.983
4172,1994,10,4,8.005
4173,1994,10,5,8.15
4174,1994,10,6,8.117
4175,1994,10,7,8.168
4176,1994,10,8,8.11
4177,1994,10,9,8.176
4178,1994,10,10,8.27
4179,1994,10,11,8.364
4180,1994,10,12,8.445
4181,1994,10,13,8.458
4182,1994,10,14,8.542
4183,1994,10,15,8.652
4184,1994,10,16,8.781
4185,1994,10,17,8.924
4186,1994,10,18,9.053
4187,1994,10,19,9.079
4188,1994,10,20,9.231
4189,1994,10,21,9.354
4190,1994,10,22,9.412
4191,1994,10,23,9.564
4192,1994,10,24,9.694
4193,1994,10,25,9.776
4194,1994,10,26,9.851
4195,1994,10,27,9.953
4196,1994,10,28,10.01
4197,1994,10,29,10.07
4198,1994,10,30,10.154
4199,1994,10,31,10.18
4200,1994,11,1,10.241
4201,1994,11,2,10.293
4202,1994,11,3,10.342
4203,1994,11,4,10.422
4204,1994,11,5,10.545
4205,1994,11,6,10.576
4206,1994,11,7,10.665
4207,1994,11,8,10.685
4208,1994,11,9,10.671
4209,1994,11,10,10.817
4210,1994,11,11,10.845
4211,1994,11,12,10.944
4212,1994,11,13,10.971
4213,1994,11,14,11.016
4214,1994,11,15,11.022
4215,1994,11,16,11.042
4216,1994,11,17,11.114
4217,1994,11,18,11.17
4218,1994,11,19,11.27
4219,1994,11,20,11.348
4220,1994,11,21,11.431
4221,1994,11,22,11.513
4222,1994,11,23,11.487
4223,1994,11,24,11.592
4224,1994,11,25,11.744
4225,1994,11,26,11.862
4226,1994,11,27,11.938
4227,1994,11,28,12.023
4228,1994,11,29,12.034
4229,1994,11,30,12.073
4230,1994,12,1,12.284
4231,1994,12,2,12.363
4232,1994,12,3,12.478
4233,1994,12,4,12.639
4234,1994,12,5,12.574
4235,1994,12,6,12.632
4236,1994,12,7,12.649
4237,1994,12,8,12.816
4238,1994,12,9,12.907
4239,1994,12,10,13.004
4240,1994,12,11,13.061
4241,1994,12,12,13.055
4242,1994,12,13,13.033
4243,1994,12,14,13.069
4244,1994,12,15,13.158
4245,1994,12,16,13.301
4246,1994,12,17,13.365
4247,1994,12,18,13.509
4248,1994,12,19,13.55
4249,1994,12,20,13.577
4250,1994,12,21,13.624
4251,1994,12,22,13.673
4252,1994,12,23,13.706
4253,1994,12,24,13.782
4254,1994,12,25,13.765
4255,1994,12,26,13.83
4256,1994,12,27,13.919
4257,1994,12,28,13.899
4258,1994,12,29,14.024
4259,1994,12,30,14.074
4260,1994,12,31,14.108
4261,1995,1,1,14.145
4262,1995,1,2,14.258
4263,1995,1,3,14.335
4264,1995,1,4,14.288
4265,1995,1,5,14.304
4266,1995,1,6,14.325
4267,1995,1,7,14.364
4268,1995,1,8,14.344
4269,1995,1,9,14.31
4270,1995,1,10,14.263
4271,1995,1,11,14.336
4272,1995,1,12,14.479
4273,1995,1,13,14.518
4274,1995,1,14,14.619
4275,1995,1,15,14.56
4276,1995,1,16,14.588
4277,1995,1,17,14.69
4278,1995,1,18,14.668
4279,1995,1,19,14.737
4280,1995,1,20,14.764
4281,1995,1,21,14.793
4282,1995,1,22,14.801
4283,1995,1,23,14.826
4284,1995,1,24,14.758
4285,1995,1,25,14.802
4286,1995,1,26,14.76
4287,1995,1,27,14.794
4288,1995,1,28,14.867
4289,1995,1,29,14.96
4290,1995,1,30,14.956
4291,1995,1,31,14.966
4292,1995,2,1,15.054
4293,1995,2,2,15.086
4294,1995,2,3,15.094
4295,1995,2,4,15.139
4296,1995,2,5,15.259
4297,1995,2,6,15.212
4298,1995,2,7,15.213
4299,1995,2,8,15.251
4300,1995,2,9,15.238
4301,1995,2,10,15.19
4302,1995,2,11,15.197
4303,1995,2,12,15.281
4304,1995,2,13,15.194
4305,1995,2,14,15.173
4306,1995,2,15,15.173
4307,1995,2,16,15.181
4308,1995,2,17,15.266
4309,1995,2,18,15.228
4310,1995,2,19,15.267
4311,1995,2,20,15.245
4312,1995,2,21,15.264
4313,1995,2,22,15.21
4314,1995,2,23,15.227
4315,1995,2,24,15.352
4316,1995,2,25,15.358
4317,1995,2,26,15.296
4318,1995,2,27,15.301
4319,1995,2,28,15.37
4320,1995,3,1,15.344
4321,1995,3,2,15.318
4322,1995,3,3,15.271
4323,1995,3,4,15.326
4324,1995,3,5,15.296
4325,1995,3,6,15.359
4326,1995,3,7,15.3
4327,1995,3,8,15.333
4328,1995,3,9,15.352
4329,1995,3,10,15.239
4330,1995,3,11,15.203
4331,1995,3,12,15.138
4332,1995,3,13,15.182
4333,1995,3,14,15.12
4334,1995,3,15,15.124
4335,1995,3,16,15.191
4336,1995,3,17,15.243
4337,1995,3,18,15.206
4338,1995,3,19,15.167
4339,1995,3,20,15.251
4340,1995,3,21,15.288
4341,1995,3,22,15.3
4342,1995,3,23,15.271
4343,1995,3,24,15.256
4344,1995,3,25,15.217
4345,1995,3,26,15.193
4346,1995,3,27,15.261
4347,1995,3,28,15.289
4348,1995,3,29,15.304
4349,1995,3,30,15.339
4350,1995,3,31,15.384
4351,1995,4,1,15.219
4352,1995,4,2,15.118
4353,1995,4,3,15.108
4354,1995,4,4,14.977
4355,1995,4,5,14.906
4356,1995,4,6,14.937
4357,1995,4,7,14.923
4358,1995,4,8,14.871
4359,1995,4,9,14.71
4360,1995,4,10,14.686
4361,1995,4,11,14.593
4362,1995,4,12,14.596
4363,1995,4,13,14.536
4364,1995,4,14,14.458
4365,1995,4,15,14.483
4366,1995,4,16,14.34
4367,1995,4,17,14.325
4368,1995,4,18,14.337
4369,1995,4,19,14.35
4370,1995,4,20,14.261
4371,1995,4,21,14.231
4372,1995,4,22,14.161
4373,1995,4,23,14.06
4374,1995,4,24,14.006
4375,1995,4,25,13.984
4376,1995,4,26,13.951
4377,1995,4,27,13.925
4378,1995,4,28,13.882
4379,1995,4,29,13.814
4380,1995,4,30,13.71
4381,1995,5,1,13.556
4382,1995,5,2,13.539
4383,1995,5,3,13.54
4384,1995,5,4,13.515
4385,1995,5,5,13.449
4386,1995,5,6,13.437
4387,1995,5,7,13.419
4388,1995,5,8,13.404
4389,1995,5,9,13.36
4390,1995,5,10,13.379
4391,1995,5,11,13.388
4392,1995,5,12,13.35
4393,1995,5,13,13.321
4394,1995,5,14,13.245
4395,1995,5,15,13.212
4396,1995,5,16,13.107
4397,1995,5,17,13.068
4398,1995,5,18,12.951
4399,1995,5,19,12.859
4400,1995,5,20,12.775
4401,1995,5,21,12.662
4402,1995,5,22,12.559
4403,1995,5,23,12.495
4404,1995,5,24,12.436
4405,1995,5,25,12.348
4406,1995,5,26,12.335
4407,1995,5,27,12.349
4408,1995,5,28,12.298
4409,1995,5,29,12.295
4410,1995,5,30,12.268
4411,1995,5,31,12.215
4412,1995,6,1,12.096
4413,1995,6,2,12.048
4414,1995,6,3,11.995
4415,1995,6,4,11.987
4416,1995,6,5,11.969
4417,1995,6,6,11.882
4418,1995,6,7,11.844
4419,1995,6,8,11.84
4420,1995,6,9,11.753
4421,1995,6,10,11.768
4422,1995,6,11,11.657
4423,1995,6,12,11.656
4424,1995,6,13,11.583
4425,1995,6,14,11.551
4426,1995,6,15,11.523
4427,1995,6,16,11.509
4428,1995,6,17,11.399
4429,1995,6,18,11.311
4430,1995,6,19,11.314
4431,1995,6,20,11.253
4432,1995,6,21,11.147
4433,1995,6,22,11.055
4434,1995,6,23,11.08
4435,1995,6,24,10.983
4436,1995,6,25,11.016
4437,1995,6,26,10.967
4438,1995,6,27,10.895
4439,1995,6,28,10.798
4440,1995,6,29,10.704
4441,1995,6,30,10.63
4442,1995,7,1,10.423
4443,1995,7,2,10.346
4444,1995,7,3,10.294
4445,1995,7,4,10.256
4446,1995,7,5,10.137
4447,1995,7,6,9.894
4448,1995,7,7,9.754
4449,1995,7,8,9.672
4450,1995,7,9,9.655
4451,1995,7,10,9.477
4452,1995,7,11,9.389
4453,1995,7,12,9.273
4454,1995,7,13,9.197
4455,1995,7,14,9.131
4456,1995,7,15,9.029
4457,1995,7,16,8.958
4458,1995,7,17,8.88
4459,1995,7,18,8.723
4460,1995,7,19,8.645
